"Genome"	"Total_ARGs"	"blaZ"	"mecA"	"mecC"	"Category"	"Total_Transporters"	"Max_Bitscore"	"Min_Bitscore"	"Mean_Bitscore"	"Median_Bitscore"	"Max_E_Value"	"Min_E_Value"	"Mean_E_Value"	"Median_E_Value"	"Max_Identity"	"Min_Identity"	"Mean_Identity"	"Median_Identity"	"Max_Length"	"Min_Length"	"Mean_Length"	"Median_Length"
"GCA_008935835.1_ASM893583v1"	18	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"1.075.833.541"	74.579	710	287	"-920.022.095"	510
"GCA_008935855.1_ASM893585v1"	15	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"1.342.939.924"	74.885	710	287	"-920.022.095"	510
"GCA_008935875.1_ASM893587v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008935895.1_ASM893589v1"	15	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_008935915.1_ASM893591v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008935935.1_ASM893593v1"	12	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_008935955.1_ASM893595v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008935975.1_ASM893597v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936015.1_ASM893601v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936035.1_ASM893603v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936055.1_ASM893605v1"	15	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"820.187.293"	74.732	710	287	"-920.022.095"	510
"GCA_008936075.1_ASM893607v1"	15	5	1	0	"MRSA"	13	986	548	"1.164.417.497"	855	0	0	0	0	99.795	50	"-1.556.604.455"	75.037	710	287	"1.968.232.606"	510
"GCA_008936095.1_ASM893609v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936115.1_ASM893611v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936135.1_ASM893613v1"	14	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936155.1_ASM893615v1"	15	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_008936175.1_ASM893617v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936195.1_ASM893619v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936215.1_ASM893621v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"374.811.884"	74.732	710	287	"-920.022.095"	510
"GCA_008936235.1_ASM893623v1"	15	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_008936255.1_ASM893625v1"	15	1	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_008936275.1_ASM893627v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936295.1_ASM893629v1"	14	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936315.1_ASM893631v1"	13	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"-1.360.254.897"	74.732	710	287	"-920.022.095"	510
"GCA_008936335.1_ASM893633v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936355.1_ASM893635v1"	15	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_008936375.1_ASM893637v1"	15	1	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.798.754.225"	74.885	710	287	"-920.022.095"	510
"GCA_008936395.1_ASM893639v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936415.1_ASM893641v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936435.1_ASM893643v1"	12	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_008936455.1_ASM893645v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936475.1_ASM893647v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936515.1_ASM893651v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936535.1_ASM893653v1"	14	0	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"1.342.939.924"	74.885	710	287	"-920.022.095"	510
"GCA_008936555.1_ASM893655v1"	18	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936575.1_ASM893657v1"	11	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936595.1_ASM893659v1"	15	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_008936615.1_ASM893661v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936635.1_ASM893663v1"	13	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936655.1_ASM893665v1"	13	1	1	0	"MRSA"	13	986	546	"-673.918.346"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_008936675.1_ASM893667v1"	18	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936695.1_ASM893669v1"	15	1	1	0	"MRSA"	13	983	548	"-1.105.541.593"	853	0	0	0	0	99.795	49.842	"-830.626.186"	74.732	710	287	"-920.022.095"	510
"GCA_008936715.1_ASM893671v1"	15	1	1	0	"MRSA"	13	983	548	"-1.105.541.593"	853	0	0	0	0	99.795	49.842	"-2.113.441.477"	74.579	710	287	"-920.022.095"	510
"GCA_008936735.1_ASM893673v1"	15	1	1	0	"MRSA"	13	983	548	"-879.097.383"	835	0	0	0	0	99.795	49.842	"-261.734.715"	74.888	710	287	"-757.373.401"	510
"GCA_008936755.1_ASM893675v1"	15	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_008936775.1_ASM893677v1"	12	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_008936795.1_ASM893679v1"	16	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_008936815.1_ASM893681v1"	13	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"-1.360.254.897"	74.732	710	287	"-920.022.095"	510
"GCA_008936835.1_ASM893683v1"	21	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008936855.1_ASM893685v1"	14	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008936875.1_ASM893687v1"	13	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-1.360.254.897"	74.732	710	287	"-920.022.095"	510
"GCA_008936895.1_ASM893689v1"	15	4	1	0	"MRSA"	13	986	548	"1.164.417.497"	855	0	0	0	0	99.795	50	"-1.556.604.455"	75.037	710	287	"1.968.232.606"	510
"GCA_008936915.1_ASM893691v1"	14	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_008937055.1_ASM893705v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008937295.1_ASM893729v1"	20	1	1	0	"MRSA"	13	983	548	"-719.207.188"	855	0	0	0	0	99.795	49.842	"1.794.045.401"	74.579	710	287	"-533.687.690"	510
"GCA_008937415.1_ASM893741v1"	21	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008937635.1_ASM893763v1"	14	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008937855.1_ASM893785v1"	18	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"127.187.732"	74.579	710	287	"-920.022.095"	510
"GCA_008938015.1_ASM893801v1"	17	4	1	0	"MRSA"	13	986	548	"1.164.417.497"	855	0	0	0	0	99.795	50	"-1.556.604.455"	75.037	710	287	"1.968.232.606"	510
"GCA_008938075.1_ASM893807v1"	11	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_008938095.1_ASM893809v1"	14	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"1.342.939.924"	74.885	710	287	"-920.022.095"	510
"GCA_009176765.1_ASM917676v1"	16	0	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_009176785.1_ASM917678v1"	18	1	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_009176875.1_ASM917687v1"	18	1	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_009650155.1_ASM965015v1"	10	1	0	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009684655.1_ASM968465v1"	15	1	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"2.124.776.842"	74.618	710	287	"1.443.273.177"	510
"GCA_009728755.1_ASM972875v1"	12	1	0	0	"MRSA"	13	986	549	"798"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009728775.1_ASM972877v1"	12	1	0	0	"MRSA"	13	986	549	"798"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009731595.1_ASM973159v1"	8	0	0	0	"MSSA"	13	986	547	"144.039.306"	855	0	0	0	0	99.652	49.842	"676.892.987"	75.037	710	287	"-1.306.356.500"	510
"GCA_009739675.1_ASM973967v1"	16	1	1	0	"MRSA"	13	984	548	"961.996.958"	855	0	0	0	0	99.798	49.842	"699.261.558"	74.885	710	287	"580.026.683"	510
"GCA_009739695.1_ASM973969v1"	16	1	1	0	"MRSA"	13	984	548	"961.996.958"	855	0	0	0	0	99.798	49.842	"699.261.558"	74.885	710	287	"580.026.683"	510
"GCA_009739715.1_ASM973971v1"	16	1	1	0	"MRSA"	13	984	548	"961.996.958"	855	0	0	0	0	99.798	49.842	"699.261.558"	74.885	710	287	"580.026.683"	510
"GCA_009739735.1_ASM973973v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739755.1_ASM973975v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739775.1_ASM973977v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739795.1_ASM973979v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739825.1_ASM973982v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739845.1_ASM973984v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739865.1_ASM973986v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009739885.1_ASM973988v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009740205.1_ASM974020v1"	14	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009769095.1_ASM976909v1"	10	1	0	0	"MRSA"	13	984	548	"-1.446.587.156"	855	0	0	0	0	99.795	49.842	"76.796"	75.037	710	287	"-920.022.095"	510
"GCA_009857055.1_ASM985705v1"	13	1	1	0	"MRSA"	13	983	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"-1.282.877.676"	74.738	710	287	"-920.022.095"	510
"GCA_009873335.1_ASM987333v1"	8	0	0	0	"MSSA"	13	985	548	"785"	841	0	0	0	0	99.659	50	"1.864.165.297"	74.888	688	287	"1.675.234.383"	509
"GCA_009911815.1_ASM991181v1"	9	1	0	0	"MRSA"	13	986	548	"-332.872.783"	852	0	0	0	0	99.652	49.684	"-240.810.457"	75.037	710	287	"1.443.273.177"	510
"GCA_009911835.1_ASM991183v1"	9	0	0	0	"MSSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_009911855.1_ASM991185v1"	10	1	0	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_009911895.1_ASM991189v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_009911965.1_ASM991196v1"	10	1	0	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_009912015.1_ASM991201v1"	10	0	0	0	"MSSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-792.213.425"	74.732	710	287	"-920.022.095"	510
"GCA_009912035.1_ASM991203v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"76.843"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912055.1_ASM991205v1"	10	1	0	0	"MRSA"	13	984	548	"-1.060.252.751"	855	0	0	0	0	99.795	49.684	"1.071.249.487"	75.037	710	287	"-920.022.095"	510
"GCA_009912075.1_ASM991207v1"	10	1	0	0	"MRSA"	13	985	549	"1.689.376.926"	855	0	0	0	0	99.795	49.684	"290.558.582"	75.037	710	287	"-1.692.690.905"	510
"GCA_009912095.1_ASM991209v1"	9	0	0	0	"MSSA"	13	986	548	"1.140.393.826"	855	0	0	0	0	99.795	49.842	"-716.872.546"	75.037	710	287	"-941.287.266"	510
"GCA_009912115.1_ASM991211v1"	9	1	0	0	"MRSA"	13	984	548	"1.303.042.521"	855	0	0	0	0	99.795	49.684	"-224.171.953"	75.187	710	287	"1.829.607.582"	510
"GCA_009912155.1_ASM991215v1"	10	1	0	0	"MRSA"	13	986	549	"1.303.042.521"	855	0	0	0	0	99.795	49.684	"-993.402.722"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912195.1_ASM991219v1"	11	1	0	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-1.758.049.437"	75.037	710	287	"-920.022.095"	510
"GCA_009912255.1_ASM991225v1"	9	1	0	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.652	49.684	"-253.416.606"	75.037	710	287	"1.443.273.177"	510
"GCA_009912295.1_ASM991229v1"	10	1	0	0	"MRSA"	13	986	548	"1.055.333.140"	840	0	0	0	0	99.795	49.525	"76.843"	75.037	688	287	"945.095.916"	510
"GCA_009912335.1_ASM991233v1"	9	1	0	0	"MRSA"	13	984	548	"1.303.042.521"	857	0	0	0	0	99.795	49.842	"1.666.795.284"	74.771	710	287	"1.443.273.177"	510
"GCA_009912355.1_ASM991235v1"	9	1	0	0	"MRSA"	13	986	548	"2.075.711.330"	855	0	0	0	0	99.795	49.684	"-789.921.398"	75.037	710	287	"-920.022.095"	510
"GCA_009912375.1_ASM991237v1"	9	1	0	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.652	49.684	"-253.416.606"	75.037	710	287	"1.443.273.177"	510
"GCA_009912415.1_ASM991241v1"	11	1	0	0	"MRSA"	13	986	548	"1.055.333.140"	840	0	0	0	0	99.795	49.525	"76.843"	75.037	688	287	"945.095.916"	510
"GCA_009912435.1_ASM991243v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.525	"-1.382.029.154"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912455.1_ASM991245v1"	8	0	0	0	"MSSA"	13	986	548	"1.644.088.084"	855	0	0	0	0	99.652	49.684	"-698.792.015"	75.037	710	287	"1.443.273.177"	510
"GCA_009912475.1_ASM991247v1"	10	1	0	0	"MRSA"	13	986	549	"-1.401.298.314"	855	0	0	0	0	99.795	49.525	"1.305.121.477"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912495.1_ASM991249v1"	12	1	0	0	"MRSA"	13	986	546	"-1.491.875.998"	855	0	0	0	0	99.652	49.684	"76.641"	75.037	710	287	"1.443.273.177"	510
"GCA_009912535.1_ASM991253v1"	10	1	0	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-1.758.049.437"	75.037	710	287	"-920.022.095"	510
"GCA_009912555.1_ASM991255v1"	10	3	0	0	"MRSA"	13	984	548	"-1.060.252.751"	855	0	0	0	0	99.795	49.842	"1.139.458.599"	74.579	710	287	"-920.022.095"	510
"GCA_009912595.1_ASM991259v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912615.1_ASM991261v1"	10	1	0	0	"MRSA"	13	986	546	"-1.446.587.156"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_009912635.1_ASM991263v1"	9	0	0	0	"MSSA"	13	986	548	"1.644.088.084"	855	0	0	0	0	99.652	49.684	"585.169.290"	75.037	710	287	"1.443.273.177"	510
"GCA_009912655.1_ASM991265v1"	11	1	0	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_009912675.1_ASM991267v1"	10	1	0	0	"MRSA"	13	986	549	"-1.014.963.909"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912695.1_ASM991269v1"	9	1	0	0	"MRSA"	13	986	548	"-1.491.875.998"	855	0	0	0	0	99.652	49.367	"713.565.420"	75.037	710	287	"1.443.273.177"	510
"GCA_009912715.1_ASM991271v1"	10	1	0	0	"MRSA"	13	986	549	"708.770.580"	878	0	0	0	0	99.795	55.05	"994.722.265"	75.878	710	287	"-917.263.596"	509
"GCA_009912735.1_ASM991273v1"	10	1	0	0	"MRSA"	13	988	549	"-242.295.099"	855	0	0	0	0	99.795	49.525	"1.118.830.356"	75.336	710	287	"-1.692.690.905"	510
"GCA_009912755.1_ASM991275v1"	10	1	0	0	"MRSA"	13	984	548	"-1.446.587.156"	855	0	0	0	0	99.795	49.684	"1.071.249.487"	75.037	710	287	"-920.022.095"	510
"GCA_009912775.1_ASM991277v1"	10	1	0	0	"MRSA"	13	984	548	"-1.446.587.156"	855	0	0	0	0	99.795	49.684	"1.071.249.487"	75.037	710	287	"-920.022.095"	510
"GCA_009912795.1_ASM991279v1"	11	1	0	0	"MRSA"	13	986	549	"144.039.306"	852	0	0	0	0	99.795	49.684	"-1.574.050.343"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912815.1_ASM991281v1"	8	0	0	0	"MSSA"	13	986	548	"797"	855	0	0	0	0	99.652	49.684	"968.065.654"	75.037	710	287	"1.443.273.177"	510
"GCA_009912835.1_ASM991283v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009912855.1_ASM991285v1"	10	1	0	0	"MRSA"	13	986	548	"-287.583.941"	852	0	0	0	0	99.795	49.525	"76.74"	75.037	710	287	"-920.022.095"	510
"GCA_009912875.1_ASM991287v1"	9	1	0	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.652	49.684	"-253.416.606"	75.037	710	287	"1.443.273.177"	510
"GCA_009912895.1_ASM991289v1"	15	1	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009912915.1_ASM991291v1"	11	1	0	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_009912935.1_ASM991293v1"	9	0	0	0	"MSSA"	13	984	548	"1.689.376.926"	855	0	0	0	0	99.795	49.684	"-144.502.705"	75.037	710	287	"-920.022.095"	510
"GCA_009912955.1_ASM991295v1"	10	1	0	0	"MRSA"	13	984	548	"-242.295.099"	855	0	0	0	0	99.795	49.842	"-133.042.570"	75.037	710	287	"-920.022.095"	510
"GCA_009912975.1_ASM991297v1"	13	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009912995.1_ASM991299v1"	14	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913015.1_ASM991301v1"	15	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.926.004.342"	74.885	710	287	"-920.022.095"	510
"GCA_009913035.1_ASM991303v1"	10	4	0	0	"MRSA"	13	984	548	"1.303.042.521"	855	0	0	0	0	99.795	49.842	"556.518.951"	74.732	710	287	"-920.022.095"	510
"GCA_009913055.1_ASM991305v1"	10	1	0	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"76.701"	74.732	710	287	"-920.022.095"	510
"GCA_009913075.1_ASM991307v1"	10	1	0	0	"MRSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009913095.1_ASM991309v1"	14	1	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913115.1_ASM991311v1"	13	1	1	0	"MRSA"	13	986	546	"2.030.422.489"	855	0	0	0	0	99.652	49.684	"-698.792.015"	75.037	710	287	"1.443.273.177"	510
"GCA_009913135.1_ASM991313v1"	14	1	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913155.1_ASM991315v1"	14	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913175.1_ASM991317v1"	15	1	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913195.1_ASM991319v1"	14	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_009913215.1_ASM991321v1"	10	1	0	0	"MRSA"	13	986	549	"-1.014.963.909"	855	0	0	0	0	99.795	49.684	"666.578.865"	75.187	710	287	"-1.692.690.905"	510
"GCA_009914455.1_ASM991445v1"	9	0	1	0	"MRSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-573.833.925"	74.771	710	287	"1.443.273.177"	510
"GCA_009937785.1_ASM993778v1"	11	2	0	0	"MRSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
